,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
1247450,50:19.0,6.1,2012-04-02 22:50:19 UTC,-73.979721,40.752698,-73.983272,40.765841,1
2708240,09:26.0,38.94,2013-05-28 10:09:26 UTC,-73.986337,40.741704,-73.915783,40.87877,1
8897722,10:00.0,12.1,2011-01-31 15:10:00 UTC,-73.98052,40.745203,-73.959087,40.765748,1
36464244,12:13.0,6.1,2011-02-01 14:12:13 UTC,-73.987149,40.754874,-73.984887,40.760647,1
1471595,00:35.0,8.5,2012-03-16 21:00:35 UTC,0,0,0,0,1
15828110,27:38.0,13.7,2011-03-25 12:27:38 UTC,-73.782106,40.644808,-73.81305,40.692101,1
41730233,24:00.0,7.3,2011-05-14 02:24:00 UTC,-73.980723,40.744812,-73.999342,40.728847,2
6544585,32:01.0,3.7,2010-02-22 07:32:01 UTC,-73.959747,40.776502,-73.955947,40.783874,2
48968750,04:00.0,18.5,2014-07-08 12:04:00 UTC,-73.99143,40.729792,-73.978202,40.762405,5
12591041,07:57.0,15.7,2012-04-20 15:07:57 UTC,-73.975285,40.750138,-73.974729,40.783151,0
3299870,58:14.0,13.7,2009-07-09 23:58:14 UTC,-73.985211,40.741984,-73.938971,40.790865,3
36120016,53:00.0,12,2014-12-09 14:53:00 UTC,-73.95576,40.782232,-73.970948,40.76521,1
9906622,19:00.0,10.5,2010-05-16 03:19:00 UTC,-74.007425,40.740945,-74.008805,40.704547,1
17549722,43:20.0,7.7,2012-05-06 21:43:20 UTC,-73.97579,40.746104,-73.951536,40.768422,1
32885089,49:30.0,4.5,2009-10-20 12:49:30 UTC,-73.974905,40.777645,-73.979024,40.784927,1
45406304,43:00.0,8.5,2010-01-08 11:43:00 UTC,-73.985262,40.727678,-74.007328,40.74337,1
15234185,51:00.0,8,2014-04-25 06:51:00 UTC,-74.007452,40.73239,-73.991722,40.754365,1
1015412,54:17.0,5,2013-12-03 07:54:17 UTC,-74.002491,40.733326,-73.993804,40.736262,1
24510985,31:47.0,5.5,2014-03-31 18:31:47 UTC,-73.999317,40.72462,-74.007733,40.732257,1
28944431,41:00.0,4.5,2013-01-25 23:41:00 UTC,-73.99117,40.75119,-73.998822,40.755023,1
29397823,38:57.0,7.3,2011-05-05 10:38:57 UTC,-74.007651,40.742941,-73.987683,40.749935,1
44030913,32:06.0,7.7,2012-03-23 06:32:06 UTC,-73.961525,40.75787,-73.984631,40.736888,1
14046545,24:00.0,6.5,2010-05-18 08:24:00 UTC,-73.952712,40.791888,-73.956298,40.779822,1
16555673,09:00.0,4.5,2011-09-11 23:09:00 UTC,-73.996243,40.725358,-73.987713,40.72865,3
53892920,01:00.0,5,2013-01-14 08:01:00 UTC,-73.962142,40.767897,-73.95356,40.768532,1
12938885,00:00.0,6.5,2009-03-31 16:00:00 UTC,-73.96511,40.763702,-73.955778,40.782105,1
23272916,47:00.0,12.5,2009-02-05 09:47:00 UTC,-73.965225,40.791002,-73.993903,40.746297,2
4456296,52:00.0,37.83,2014-08-10 15:52:00 UTC,-73.885627,40.773142,-73.983547,40.762777,5
30494308,23:36.0,6.2,2009-02-13 20:23:36 UTC,-73.975074,40.746048,-73.987002,40.729568,1
52111270,50:15.0,5.3,2011-06-19 11:50:15 UTC,-73.966518,40.762199,-73.962202,40.768426,1
54142325,28:24.0,6.1,2009-04-21 19:28:24 UTC,-73.961094,40.760771,-73.975448,40.751916,2
48147005,59:00.0,9,2013-11-24 20:59:00 UTC,-73.993317,40.757487,-73.977147,40.745302,6
20829138,07:00.0,7.5,2013-10-29 11:07:00 UTC,-73.933107,40.742767,-73.940498,40.747752,1
33163934,54:39.0,11.3,2011-11-20 19:54:39 UTC,0,0,0,0,1
2985217,04:50.0,6.9,2012-06-30 18:04:50 UTC,-73.959136,40.783402,-73.975221,40.761083,3
52837402,11:00.0,10.5,2013-07-01 21:11:00 UTC,-73.984847,40.757947,-73.975477,40.732955,1
21986863,30:02.0,6,2013-10-13 13:30:02 UTC,-73.980296,40.764727,-73.991248,40.760277,1
53041976,31:26.0,10.9,2012-08-15 07:31:26 UTC,-73.964412,40.756388,-73.995261,40.749602,1
8815066,48:00.0,14,2013-10-07 14:48:00 UTC,-74.009862,40.721452,-73.987152,40.746302,3
656114,04:41.0,17.3,2010-09-10 20:04:41 UTC,-73.994897,40.75017,-73.981103,40.763238,1
2565785,55:00.0,4.9,2011-05-31 12:55:00 UTC,-73.978125,40.748525,-73.98592,40.752693,1
41747479,25:02.0,3.3,2010-04-29 09:25:02 UTC,-73.978762,40.752452,-73.975524,40.75379,1
41868431,22:00.0,3.7,2009-12-01 00:22:00 UTC,-73.986782,40.755507,-73.993513,40.75247,1
15492711,32:57.0,10.5,2015-04-04 00:32:57 UTC,-73.99180603,40.75005722,-73.97833252,40.72950745,2
11326112,36:00.0,11,2012-11-11 06:36:00 UTC,-73.95905,40.71659,-73.996522,40.72117,1
3066840,12:00.0,6.5,2011-12-01 19:12:00 UTC,-73.997588,40.7361,-73.999888,40.730747,1
33475689,08:55.0,11.3,2011-05-29 22:08:55 UTC,-73.954863,40.773189,-73.98049,40.739501,1
51813256,01:34.0,48.04,2015-03-31 11:01:34 UTC,-73.86271667,40.76896667,-73.89890289,40.90568924,1
4569528,46:00.0,14.9,2012-07-02 14:46:00 UTC,-73.947065,40.748937,-73.988067,40.727197,6
31447278,11:00.0,4.1,2009-06-22 02:11:00 UTC,-73.998403,40.7138,-74.004952,40.708649,1
25730633,57:00.0,6.5,2009-12-05 17:57:00 UTC,-73.994795,40.737233,-73.994795,40.737233,1
51065122,50:12.0,3,2015-04-08 14:50:12 UTC,-73.99667358,40.70916748,-74.00118256,40.70756149,1
21145941,55:00.0,38.83,2014-10-27 18:55:00 UTC,-73.863365,40.769412,-73.980977,40.752627,1
37861049,03:48.0,3.5,2013-04-06 13:03:48 UTC,-73.980507,40.748292,-73.977858,40.751447,1
53290386,48:00.0,7.7,2010-09-28 18:48:00 UTC,-73.993925,40.756458,-74.007742,40.732613,2
4560112,41:07.0,12.9,2009-10-02 19:41:07 UTC,-73.996044,40.72665,-73.9664,40.690546,1
19340546,52:00.0,12.5,2013-05-13 19:52:00 UTC,-74.001718,40.71937,-73.976475,40.749947,1
28146725,49:00.0,12.1,2009-09-12 20:49:00 UTC,-74.001265,40.741502,-73.964573,40.772948,5
11797375,02:32.0,6.9,2009-02-20 13:02:32 UTC,-73.976846,40.788033,-73.985052,40.776337,1
3320794,28:23.0,3.3,2009-06-24 18:28:23 UTC,-73.99346,40.729319,-73.995976,40.725355,1
5211544,19:00.0,20.9,2010-04-15 20:19:00 UTC,-73.870933,40.773858,-73.958817,40.69167,1
18631009,14:00.0,49.8,2012-01-05 04:14:00 UTC,-73.977952,40.745812,-73.783725,40.643642,5
31333682,42:39.0,113.66,2014-11-01 08:42:39 UTC,-73.951227,40.778753,-73.949938,40.778149,1
36490980,18:06.0,6.9,2009-04-27 10:18:06 UTC,-73.985663,40.735332,-73.993615,40.746472,1
52462733,33:16.0,16.1,2010-06-15 02:33:16 UTC,-73.99245,40.737898,-73.967179,40.798461,1
43792676,11:00.0,5.3,2012-02-01 14:11:00 UTC,-73.991303,40.760317,-73.996062,40.748298,1
37198049,20:51.0,6.7,2009-02-03 16:20:51 UTC,-73.998561,40.740036,-73.997633,40.725692,1
54208870,17:53.0,4.9,2011-06-02 22:17:53 UTC,-74.000593,40.762199,-73.983951,40.762308,1
55363992,01:00.0,11.5,2013-12-29 21:01:00 UTC,-73.98065,40.733917,-73.974985,40.763222,1
13977365,36:08.0,8,2012-11-05 00:36:08 UTC,-73.996726,40.725304,-73.975769,40.748612,1
27942791,21:00.0,8.9,2009-03-22 03:21:00 UTC,-74.00783,40.740435,-73.99044,40.758708,1
44414473,41:00.0,4.1,2012-03-19 22:41:00 UTC,-73.981945,40.762942,-73.990075,40.756272,1
42935492,19:00.0,11,2013-11-13 18:19:00 UTC,-74.015982,40.711157,-74.000405,40.734585,1
34413591,32:00.0,49.57,2010-12-07 15:32:00 UTC,-73.776825,40.645633,-73.977818,40.778893,1
33551492,30:58.0,4.5,2010-12-12 01:30:58 UTC,-73.99466,40.750527,-74.005027,40.751472,1
17495,51:00.0,14.9,2012-01-09 07:51:00 UTC,-74.011812,40.703732,-73.96955,40.754323,5
26265201,46:49.0,35,2013-08-25 19:46:49 UTC,-73.988926,40.7293,-73.918755,40.779657,1
29698247,56:00.0,9,2013-08-28 21:56:00 UTC,-73.96823,40.7589,-73.991983,40.746075,2
2971859,22:00.0,7.7,2011-01-23 16:22:00 UTC,-73.98261,40.78251,-73.99319,40.758638,1
44460475,52:19.0,3.7,2009-09-27 16:52:19 UTC,-73.961096,40.769865,-73.967932,40.772084,1
17486283,16:03.0,16.1,2012-04-14 08:16:03 UTC,-73.99782,40.751329,-73.928458,40.760248,1
25301769,05:00.0,2.9,2010-10-17 05:05:00 UTC,-73.993852,40.72451,-73.993462,40.721778,2
53423935,22:25.0,4.5,2009-03-09 11:22:25 UTC,-73.991215,40.735064,-73.982161,40.732086,1
40488280,45:00.0,6,2014-06-04 19:45:00 UTC,-73.987492,40.765502,-73.995297,40.74971,1
19307589,28:25.0,8,2015-04-24 09:28:25 UTC,-74.00193024,40.74580002,-74.00882721,40.73141098,1
50004954,16:17.0,8,2013-11-27 09:16:17 UTC,-73.977747,40.754972,-73.98883,40.748438,1
55103158,00:38.0,6.5,2013-07-18 23:00:38 UTC,-73.971867,40.763285,-73.98512,40.759073,3
9812001,39:00.0,15,2012-11-29 08:39:00 UTC,-73.95863,40.815582,-73.95989,40.772855,1
55316878,35:00.0,7.7,2011-11-12 22:35:00 UTC,-73.977573,40.742308,-73.97455,40.725803,1
39461968,44:25.0,12.5,2014-10-09 06:44:25 UTC,-73.993915,40.720477,-73.972375,40.758865,1
32998625,53:23.0,6.5,2012-08-05 20:53:23 UTC,-73.997014,40.725066,-74.007931,40.705767,1
40800524,09:00.0,4.1,2011-03-09 14:09:00 UTC,-73.96587,40.759518,-73.972298,40.762412,5
7349782,18:06.0,6.5,2009-10-02 10:18:06 UTC,-73.982771,40.761303,-73.972443,40.780999,1
45287087,54:00.0,5.3,2010-02-19 07:54:00 UTC,-73.950835,40.791523,-73.938017,40.797127,1
4302285,45:00.0,8.5,2011-02-24 11:45:00 UTC,-73.99426,40.751108,-73.973045,40.751913,1
3522344,50:29.0,14.5,2012-12-17 19:50:29 UTC,-73.994093,40.735403,-73.989067,40.777118,1
17374058,23:53.0,10.1,2011-12-17 20:23:53 UTC,-73.9772,40.7844,-73.9669,40.7602,2
7519173,33:00.0,4.1,2009-02-22 19:33:00 UTC,-73.990298,40.771683,-73.98378,40.780905,1
32210076,33:44.0,5.5,2014-01-14 22:33:44 UTC,-73.984718,40.76848,-73.990692,40.761088,1
50360093,35:00.0,4.1,2012-02-23 21:35:00 UTC,-73.998443,40.745252,-73.986757,40.740342,1
15092696,34:33.0,8.1,2012-01-28 20:34:33 UTC,-73.981852,40.749195,-73.996365,40.732092,1
21371944,31:00.0,15.5,2014-04-26 23:31:00 UTC,-73.987913,40.737197,-73.973572,40.782947,1
40036481,59:13.0,9.5,2015-02-10 19:59:13 UTC,-74.0039978,40.74853134,-73.97817993,40.75262833,1
49647251,26:40.0,8.1,2012-02-02 23:26:40 UTC,-73.983239,40.773411,-73.969248,40.80082,2
51226985,24:15.0,4.9,2011-11-03 17:24:15 UTC,-73.976292,40.74434,-73.986669,40.733122,1
8457174,36:18.0,6.5,2013-07-24 15:36:18 UTC,-73.972502,40.793531,-73.956169,40.788157,1
4515203,09:00.0,4.9,2011-06-05 11:09:00 UTC,-73.991945,40.75468,-73.997057,40.742328,5
35587775,46:52.0,7,2015-01-14 17:46:52 UTC,-73.98857117,40.74712372,-74.00508881,40.74144745,3
54309982,02:00.0,7.3,2009-10-31 16:02:00 UTC,-73.9683,40.763698,-73.978405,40.77808,1
37400794,12:13.0,5.5,2013-09-13 11:12:13 UTC,-73.979373,40.749483,-73.976425,40.74853,2
6523171,43:30.0,7.5,2015-02-19 15:43:30 UTC,-73.96757507,40.76609421,-73.98254395,40.77164459,1
31507390,34:00.0,18.5,2014-02-10 21:34:00 UTC,-73.997125,40.742017,-73.963485,40.717767,1
10903754,29:40.0,4.9,2010-12-21 14:29:40 UTC,-74.004855,40.740935,-74.006726,40.751439,1
531639,17:05.0,13.7,2009-12-12 23:17:05 UTC,-73.952193,40.781242,-73.990935,40.751147,1
44645931,35:24.0,9.5,2014-06-30 21:35:24 UTC,-73.982664,40.77225,-73.959552,40.77194,1
15716199,31:53.0,4.5,2009-07-15 18:31:53 UTC,-73.955079,40.788856,-73.955103,40.780837,3
19453452,17:00.0,7.5,2012-10-21 17:17:00 UTC,-73.962305,40.762147,-73.961435,40.777292,4
46058155,17:00.0,17.5,2014-12-08 14:17:00 UTC,-73.947695,40.77527,-73.978785,40.765752,1
19183156,02:26.0,9.7,2010-04-24 01:02:26 UTC,-73.951293,40.782788,-73.987134,40.765219,1
18010076,29:22.0,8.9,2011-05-03 07:29:22 UTC,-74.006572,40.744067,-73.977037,40.76334,1
49887183,16:05.0,10,2014-11-12 23:16:05 UTC,-74.000193,40.732885,-73.98072,40.762187,1
47952957,43:12.0,24.1,2010-05-31 05:43:12 UTC,-73.886996,40.755395,-73.940132,40.817088,1
31537105,38:11.0,4.9,2011-06-25 22:38:11 UTC,-74.001697,40.729434,-73.99158,40.723763,1
23218943,22:27.0,4.5,2009-11-11 06:22:27 UTC,-73.991437,40.74979,-73.981445,40.752163,1
22252589,09:00.0,9.3,2012-04-01 16:09:00 UTC,-73.98414,40.761742,-74.008247,40.737012,1
53141499,13:02.0,7,2014-05-17 15:13:02 UTC,-73.983843,40.694705,-73.994573,40.703,1
696099,23:02.0,5.3,2011-06-05 02:23:02 UTC,-74.002979,40.728359,-73.985649,40.728497,1
54283992,13:33.0,6,2015-05-20 23:13:33 UTC,-73.96964264,40.78528214,-73.95067596,40.7755928,1
22205769,15:00.0,10.5,2011-04-20 20:15:00 UTC,-73.990112,40.762053,-73.98512,40.73622,1
19713302,10:00.0,4,2013-05-17 12:10:00 UTC,-73.958027,40.800877,-73.959723,40.806317,1
21633240,53:06.0,14.9,2012-04-28 21:53:06 UTC,-73.990224,40.756408,-73.955858,40.813877,1
22297427,41:00.0,8.5,2011-07-28 08:41:00 UTC,-73.985593,40.727733,-74.004433,40.741603,1
31489021,29:00.0,16,2013-01-06 00:29:00 UTC,-73.988912,40.71866,-73.990963,40.755837,6
19349468,15:17.0,10.5,2014-05-20 15:15:17 UTC,-74.001371,40.731043,-73.984141,40.754788,1
5266769,52:53.0,3.7,2010-10-14 07:52:53 UTC,-73.948109,40.774779,-73.954757,40.779145,4
36471657,37:00.0,12.9,2012-04-23 18:37:00 UTC,-73.959812,40.77945,-73.990632,40.751122,1
9438379,28:00.0,4.1,2009-03-29 19:28:00 UTC,-73.986813,40.760453,-73.976553,40.763317,1
43344216,30:00.0,5.5,2014-10-23 16:30:00 UTC,-73.978352,40.763097,-73.982562,40.76749,1
41585501,42:39.0,12.5,2014-05-04 23:42:39 UTC,-73.99781,40.756554,-73.959732,40.808531,2
32713985,18:18.0,11.7,2010-07-18 12:18:18 UTC,-74.011032,40.710412,-74.002667,40.759921,2
34759544,34:31.0,13,2015-04-18 16:34:31 UTC,-73.97248077,40.75603104,-74.00320435,40.75296021,1
5156485,27:00.0,16.1,2010-07-24 04:27:00 UTC,-73.997367,40.721212,-73.949437,40.774375,1
35745452,44:29.0,3.3,2012-04-06 08:44:29 UTC,-73.977451,40.75629,-73.979839,40.756532,1
52766728,26:00.0,8.1,2010-12-18 01:26:00 UTC,-73.983595,40.744002,-74.000717,40.728595,1
20680980,51:56.0,7.7,2009-10-19 14:51:56 UTC,-73.975593,40.760298,-73.995065,40.733822,1
20937920,21:00.0,6.1,2009-10-23 18:21:00 UTC,-73.976043,40.764025,-73.979138,40.772272,1
20537379,43:42.0,10.5,2014-12-17 21:43:42 UTC,-73.982174,40.731915,-73.956554,40.766956,1
28325043,22:50.0,6.9,2012-03-23 06:22:50 UTC,-73.981877,40.762986,-73.98838,40.779334,1
42237413,12:35.0,12.9,2010-09-17 16:12:35 UTC,-73.971575,40.761055,-73.982252,40.782927,1
28181269,42:00.0,5.5,2013-09-18 23:42:00 UTC,-73.999307,40.738595,-74.001995,40.737047,3
41941058,41:00.0,4.1,2012-06-22 13:41:00 UTC,-73.95404,40.767058,-73.954388,40.764093,1
32013690,39:00.0,12.5,2011-08-06 00:39:00 UTC,-73.95652,40.771348,-73.994907,40.731768,1
7651926,42:00.0,11.5,2014-02-10 09:42:00 UTC,-73.986997,40.739305,-73.97185,40.760072,1
7200836,02:00.0,10.1,2010-09-23 16:02:00 UTC,-73.974252,40.746588,-73.968777,40.757333,5
4505171,30:00.0,6.5,2013-11-04 17:30:00 UTC,-73.94316,40.777542,-73.95824,40.78117,1
6736162,41:00.0,3,2012-10-02 19:41:00 UTC,-73.987805,40.723907,-73.986827,40.725532,5
24955000,43:47.0,9.5,2012-09-05 10:43:47 UTC,-73.963904,40.808111,-73.980856,40.782565,3
28956035,40:33.0,6.9,2010-05-19 11:40:33 UTC,-74.005681,40.726554,-73.995423,40.717685,1
9410353,20:00.0,31.33,2014-10-28 19:20:00 UTC,-73.886032,40.772852,-73.967392,40.788007,1
42090573,51:52.0,6.5,2012-01-22 23:51:52 UTC,-73.985757,40.75994,-73.981578,40.779644,1
28273949,16:40.0,13.3,2010-07-25 11:16:40 UTC,-74.017252,40.706977,-73.988917,40.756753,2
46500379,50:00.0,12.1,2010-09-09 07:50:00 UTC,-73.981943,40.779083,-73.98285,40.76573,2
48206473,44:31.0,8,2012-10-02 06:44:31 UTC,-73.975802,40.73323,-73.975121,40.755162,1
6341808,53:00.0,9.5,2012-09-11 11:53:00 UTC,-73.971417,40.760635,-73.989302,40.738367,1
31121120,53:00.0,12.1,2010-09-18 13:53:00 UTC,-73.958867,40.716807,-73.971368,40.76514,2
54325861,01:00.0,9.7,2011-11-17 07:01:00 UTC,-73.984985,40.723974,-73.983484,40.755854,1
15541100,08:45.0,6.1,2012-05-07 07:08:45 UTC,-73.966881,40.757822,-73.977463,40.752201,1
33466416,49:21.0,12,2013-04-13 23:49:21 UTC,-74.000497,40.729654,-73.977873,40.751801,1
30156683,03:00.0,4.1,2009-10-30 15:03:00 UTC,-73.989088,40.748228,-73.983958,40.755813,1
42109193,25:07.0,6.1,2010-12-25 15:25:07 UTC,-73.983021,40.781555,-73.969992,40.799573,1
3550937,27:00.0,38.9,2012-02-11 11:27:00 UTC,-73.973928,40.754902,-73.861625,40.768277,2
29349868,48:00.0,8.1,2012-02-18 09:48:00 UTC,-73.96462,40.763442,-73.991822,40.743897,5
15342535,36:17.0,8,2013-08-31 23:36:17 UTC,-74.001154,40.731663,-73.98089,40.729667,1
33081893,18:28.0,11.3,2012-04-18 14:18:28 UTC,-74.010551,40.718022,-74.002337,40.721549,2
31799107,19:21.0,44,2012-12-30 20:19:21 UTC,-73.953706,40.787838,-74.028481,40.631676,1
13344685,42:00.0,8.1,2010-03-14 03:42:00 UTC,-74.001355,40.731173,-73.974703,40.743865,1
7976070,16:00.0,5.7,2012-07-21 12:16:00 UTC,-1.216667,40.748597,-74.004822,40.73467,1
37106459,42:00.0,20.5,2013-04-18 11:42:00 UTC,-74.00515,40.720537,-73.945925,40.715777,5
7446879,38:42.0,8.5,2015-05-24 21:38:42 UTC,-73.97550201,40.7456131,-73.98474121,40.73254013,1
21491602,13:14.0,11.3,2011-08-29 18:13:14 UTC,-73.970368,40.762599,-73.979578,40.732865,1
38628864,31:31.0,8.5,2014-02-02 03:31:31 UTC,-73.991926,40.726303,-73.993567,40.746498,1
26595687,39:00.0,7.7,2010-05-07 20:39:00 UTC,0,0,0,0,2
37789542,57:53.0,18.5,2015-06-30 22:57:53 UTC,-73.97170258,40.78220749,-73.94367981,40.82799149,2
25196592,12:46.0,14.1,2009-11-13 20:12:46 UTC,-73.955374,40.772998,-73.988349,40.724093,1
23373743,07:00.0,6.5,2011-12-22 15:07:00 UTC,-73.964048,40.767587,-73.97164,40.757095,1
29468201,01:28.0,19.8,2009-02-27 21:01:28 UTC,-73.9826,40.731169,-73.977232,40.671604,1
38689672,38:21.0,8.1,2009-07-22 01:38:21 UTC,-73.978817,40.777213,-73.988524,40.748846,1
6451023,29:00.0,11.3,2011-09-13 11:29:00 UTC,-73.987343,40.768725,-73.962535,40.778758,5
25743581,11:46.0,10.5,2009-09-28 22:11:46 UTC,-73.987872,40.765068,-73.948806,40.78145,1
5560201,06:53.0,9,2013-09-01 22:06:53 UTC,-73.991568,40.736083,-73.974765,40.756343,1
14824082,39:00.0,13,2012-12-06 11:39:00 UTC,-73.965663,40.754507,-73.964863,40.769517,1
44850616,56:01.0,9.5,2013-11-26 19:56:01 UTC,-73.978548,40.757295,-73.955552,40.767775,1
39341047,04:10.0,5.3,2012-07-28 17:04:10 UTC,-73.990217,40.725124,-73.98827,40.731628,2
24926562,50:30.0,19,2014-10-07 13:50:30 UTC,-74.002817,40.760523,-73.95521,40.765613,1
10776470,31:27.0,4.1,2009-09-11 13:31:27 UTC,-73.999259,40.733923,-73.998046,40.741909,1
646617,24:00.0,16,2014-07-04 03:24:00 UTC,-73.983842,40.729528,-73.923235,40.743458,1
17850411,53:00.0,10.5,2014-05-09 00:53:00 UTC,0,0,0,0,5
5596786,51:18.0,10.5,2015-03-15 15:51:18 UTC,-73.95204926,40.79290771,-73.96709442,40.76437378,1
15735011,37:18.0,8.1,2009-10-03 22:37:18 UTC,-73.983955,40.695129,-73.999756,40.72697,1
32854382,55:00.0,7.5,2012-12-31 14:55:00 UTC,-73.975328,40.754658,-73.975328,40.754658,5
29235836,07:00.0,6.5,2013-10-11 03:07:00 UTC,-73.902263,40.854512,-73.900728,40.863072,1
24242080,01:00.0,9,2014-03-11 09:01:00 UTC,-73.991085,40.755962,-73.998045,40.753222,1
41724863,58:00.0,8.9,2010-03-24 14:58:00 UTC,-73.997878,40.751365,-73.985492,40.732725,5
50965010,24:00.0,8.5,2009-04-15 14:24:00 UTC,-73.95459,40.789502,-73.97541,40.760707,1
14539272,01:05.0,8.1,2011-09-18 20:01:05 UTC,-73.964075,40.762304,-73.958745,40.772496,1
32441540,48:00.0,48.83,2014-03-21 19:48:00 UTC,-73.871235,40.773947,-74.016983,40.710865,6
50251336,19:47.0,11,2014-11-23 02:19:47 UTC,-74.005293,40.7198,-73.980873,40.74281,1
45015082,13:00.0,2.9,2009-03-26 23:13:00 UTC,-73.98898,40.721662,-73.988243,40.722687,5
19826448,46:15.0,55,2013-01-26 18:46:15 UTC,-73.788194,40.641597,-74.007624,40.621447,1
52238368,26:00.0,9.3,2009-01-01 12:26:00 UTC,-73.945648,40.801802,-73.97092,40.76282,1
15262231,52:46.0,3.3,2010-09-08 01:52:46 UTC,-73.977722,40.7867,-73.95462,40.778042,1
15644005,44:10.0,5,2013-07-17 18:44:10 UTC,-73.955038,40.777508,-73.956612,40.76818,1
22336966,24:15.0,6.9,2012-01-05 20:24:15 UTC,-73.996886,40.747066,-74.003346,40.731759,2
25491671,52:49.0,8.5,2010-05-06 20:52:49 UTC,-73.990944,40.765923,-73.990944,40.765923,1
51110406,04:00.0,7.7,2012-05-01 19:04:00 UTC,-73.984601,40.744014,-73.963849,40.767799,1
47508862,12:33.0,4.1,2011-08-19 02:12:33 UTC,-73.980434,40.766083,-73.991971,40.770604,1
20671713,42:00.0,8.9,2011-12-08 09:42:00 UTC,-73.978803,40.747727,-73.97955,40.761162,1
52891238,24:00.0,9.5,2012-12-12 21:24:00 UTC,-73.984137,40.743467,-73.977165,40.764457,3
11180658,07:41.0,13.3,2012-02-10 18:07:41 UTC,-73.961074,40.806974,-73.964895,40.7651,1
22050593,55:54.0,6.5,2009-10-03 22:55:54 UTC,-73.970382,40.799601,-73.986324,40.7789,1
21593612,15:30.0,52.33,2014-10-17 09:15:30 UTC,-73.997075,40.767287,-73.861614,40.76834,2
15448284,12:14.0,9.5,2013-07-05 16:12:14 UTC,-73.973345,40.779796,-73.993277,40.757456,4
44816402,11:00.0,9,2013-11-21 16:11:00 UTC,-73.993852,40.746362,-74.001735,40.724755,5
5870000,56:09.0,6.1,2011-01-01 03:56:09 UTC,-73.984328,40.746983,-73.966338,40.760227,2
48078504,23:00.0,3.5,2015-05-27 01:23:00 UTC,-73.9733429,40.7638092,-73.9679718,40.76824951,1
47033740,01:00.0,6.9,2009-10-23 10:01:00 UTC,-73.982398,40.727603,-73.993417,40.741993,1
18651132,54:00.0,16,2014-12-16 13:54:00 UTC,-73.982562,40.747867,-73.95777,40.782017,6
25069180,15:00.0,4.1,2011-12-25 15:15:00 UTC,-74.00261,40.728392,-73.995772,40.733117,1
43840833,12:01.0,7,2015-02-17 21:12:01 UTC,-73.97357941,40.76095581,-73.95836639,40.77896118,2
33657963,53:33.0,5.5,2014-01-26 19:53:33 UTC,-74.001192,40.746592,-74.001292,40.734068,2
14148431,02:31.0,5.3,2012-08-02 19:02:31 UTC,-73.939842,40.751442,-73.963523,40.760901,1
41936829,10:32.0,7.3,2010-10-13 08:10:32 UTC,-73.9946,40.777706,-73.9946,40.777706,1
54680501,15:50.0,7,2012-09-19 18:15:50 UTC,-73.979905,40.756522,-73.982117,40.75525,1
39803782,40:33.0,12.1,2009-01-11 19:40:33 UTC,-73.987584,40.776113,-74.008607,40.725929,2
13855456,49:16.0,13.7,2010-11-13 16:49:16 UTC,-74.009982,40.703263,-73.990077,40.740957,1
23296444,17:00.0,6.5,2009-12-11 21:17:00 UTC,-74.001893,40.730268,-73.983705,40.729915,1
33059424,45:00.0,11,2012-10-02 23:45:00 UTC,-74.006385,40.721557,-73.99158,40.726715,1
3389281,33:41.0,8.5,2013-06-25 19:33:41 UTC,-73.996153,40.742601,-73.991002,40.758712,1
43113790,44:02.0,4.9,2009-08-15 09:44:02 UTC,-73.986441,40.760619,-73.990271,40.756213,1
28776550,56:42.0,4.9,2011-08-06 22:56:42 UTC,-73.985301,40.735921,-73.989331,40.7263,1
5086533,20:00.0,5.7,2009-06-09 18:20:00 UTC,-73.986278,40.755702,-74.002828,40.760518,5
14296036,45:03.0,14.1,2009-10-23 06:45:03 UTC,-73.968259,40.800372,-73.995204,40.750508,1
42854407,55:52.0,14.5,2009-04-12 11:55:52 UTC,-73.969133,40.689467,-73.895846,40.667858,1
44805859,59:00.0,20.9,2011-10-27 10:59:00 UTC,0,0,0,0,1
27431092,49:00.0,12,2014-01-12 02:49:00 UTC,-73.991605,40.726762,-74.010275,40.704942,2
6069759,20:32.0,4.5,2009-08-21 18:20:32 UTC,-73.99331,40.751919,-73.98622,40.762171,1
27489023,29:53.0,8.1,2010-03-03 20:29:53 UTC,-73.989802,40.740084,-73.996512,40.760843,1
18131771,47:47.0,14,2015-02-06 21:47:47 UTC,-73.98290253,40.74372482,-73.98124695,40.72200012,2
15866992,17:00.0,4.1,2012-08-31 21:17:00 UTC,-73.926418,40.743167,-73.928562,40.742492,2
5959435,00:00.0,16,2014-10-25 22:00:00 UTC,-73.98611,40.75909,-74.00325,40.73526,1
48912220,34:52.0,7.5,2014-03-21 20:34:52 UTC,-73.98519,40.736256,-74.004701,40.74069,1
